Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","170","Colombia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","40891.996","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","806.166","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","404.903","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","401.263","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","614.114","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","255.487","X","Figure from international organizations",""
"OA","Annual population","178","Congo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","5702.174","X","Figure from international organizations",""
"OA","Annual population","178","Congo","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","2847.552","X","Figure from international organizations",""
"OA","Annual population","178","Congo","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","2854.622","X","Figure from international organizations",""
"OA","Annual population","178","Congo","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1829.564","X","Figure from international organizations",""
"OA","Annual population","178","Congo","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","3857.353","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","17.029","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","8.143","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","8.886","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","4.292","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","13.223","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","5123.105","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","2564.622","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","2558.483","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","969.965","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","4074.214","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","26811.79","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","13547.621","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","13264.169","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","12639.438","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","13532.312","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","4096.869","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1993.655","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","2103.215","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1747.114","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2368.833","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","11300.698","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","5616.818","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","5683.88","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2621.644","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","8873.848","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","189.288","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","90.614","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","98.674","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","17.883","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","145.612","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","1237.537","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","619.932","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","617.605","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","400.589","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","806.754","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","10530.953","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","5187.485","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","5343.468","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2758.156","X","Figure from international organizations",""
"OA","Annual population","203","Czechia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","7875.268","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","25867.467","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","12778.255","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","13089.212","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","9720.959","X","Figure from international organizations",""
"OA","Annual population","408","Democratic People's Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","16119.904","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","92853.164","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","46065.978","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","46787.187","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","48656.754","X","Figure from international organizations",""
"OA","Annual population","180","Democratic Republic of the Congo","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","40848.447","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","5825.641","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","2897.282","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","2928.36","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","688.897","X","Figure from international organizations",""
"OA","Annual population","208","Denmark","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","5107.903","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","1090.156","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","541.471","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","548.686","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","219.361","X","Figure from international organizations",""
"OA","Annual population","262","Djibouti","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","780.538","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","71.995","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","35.883","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","36.112","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","21.697","X","Figure from international organizations",""
"OA","Annual population","212","Dominica","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","53.355","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","10999.664","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","5527.482","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","5472.181","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1939.482","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","9168.876","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","17588.595","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","8790.148","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","8798.448","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","6212.001","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","11123.641","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","107465.134","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","54357.401","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","53107.732","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","58900.432","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","44041.052","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","6292.731","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","2997.43","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","3295.3","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1720.558","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","4758.508","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","1596.049","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","844.153","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","751.896","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","378.29","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1027.99","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","3555.868","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1753.513","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","1802.355","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","3186.178","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2246.038","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","1329.444","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","629.841","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","699.604","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","400.194","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","900.365","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","1180.655","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","585.916","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","594.739","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1091.4","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","347.895","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","117190.911","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","58906.55","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","58284.361","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","88295.647","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","24463.423","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","3.747","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1.884","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","1.863","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","0.629","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2.296","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","52.415","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","27.13","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","25.285","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","28.741","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","21.155","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","920.422","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","461.878","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","458.543","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","395.426","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","529.489","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","5529.468","X","Figure from international organizations",""
"OA","Annual population","246","Finland","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","2731.017","X","Figure from international organizations",""
"OA","Annual population","246","Finland","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","2798.45","X","Figure from international organizations",""
"OA","Annual population","246","Finland","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","808.148","X","Figure from international organizations",""
"OA","Annual population","246","Finland","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","4771.979","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","64480.053","X","Figure from international organizations",""
"OA","Annual population","250","France","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","31176.177","X","Figure from international organizations",""
"OA","Annual population","250","France","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","33303.876","X","Figure from international organizations",""
"OA","Annual population","250","France","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","12503.199","X","Figure from international organizations",""
"OA","Annual population","250","France","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","53217.966","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","290.969","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","144.655","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","146.315","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","43.105","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","260.877","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","301.92","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","152.872","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","149.048","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","110.556","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","180.188","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","2292.573","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1168.822","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","1123.751","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","213.15","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1938.139","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","2573.995","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1280.033","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","1293.962","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","858.185","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1435.308","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","3765.912","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","1771.454","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","1994.458","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","1580.751","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2317.778","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","83328.988","X","Figure from international organizations",""
"OA","Annual population","276","Germany","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","41115.471","X","Figure from international organizations",""
"OA","Annual population","276","Germany","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","42213.517","X","Figure from international organizations",""
"OA","Annual population","276","Germany","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","18610.145","X","Figure from international organizations",""
"OA","Annual population","276","Germany","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","63930.305","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","32180.401","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","16051.315","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","16129.086","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","13108.188","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","17625.567","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","32.709","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","16.337","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","16.372","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","35","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","10512.232","X","Figure from international organizations",""
"OA","Annual population","300","Greece","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","5150.987","X","Figure from international organizations",""
"OA","Annual population","300","Greece","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","5361.245","X","Figure from international organizations",""
"OA","Annual population","300","Greece","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","2252.163","X","Figure from international organizations",""
"OA","Annual population","300","Greece","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 persons","8850.409","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 persons","56.026","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 persons","29.531","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 persons","26.496","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 persons","7.22","X","Figure from international organizations",""
