Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","127","Îles Marshall","511","Population totale","1","Population totale","2020","2020","1000 No","43.41","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","25","Îles Salomon","511","Population totale","1","Population totale","2020","2020","1000 No","691.19","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","100","Inde","511","Population totale","1","Population totale","2020","2020","1000 No","1396387.13","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","101","Indonésie","511","Population totale","1","Population totale","2020","2020","1000 No","271857.97","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","102","Iran (République islamique d')","511","Population totale","1","Population totale","2020","2020","1000 No","87290.19","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","103","Iraq","511","Population totale","1","Population totale","2020","2020","1000 No","36501.96","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","104","Irlande","511","Population totale","1","Population totale","2020","2020","1000 No","4946.12","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","99","Islande","511","Population totale","1","Population totale","2020","2020","1000 No","366.67","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","105","Israël","511","Population totale","1","Population totale","2020","2020","1000 No","8757.49","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","106","Italie","511","Population totale","1","Population totale","2020","2020","1000 No","59500.58","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","109","Jamaïque","511","Population totale","1","Population totale","2020","2020","1000 No","2820.44","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","110","Japon","511","Population totale","1","Population totale","2020","2020","1000 No","125244.76","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","112","Jordanie","511","Population totale","1","Population totale","2020","2020","1000 No","10928.72","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","108","Kazakhstan","511","Population totale","1","Population totale","2020","2020","1000 No","18979.24","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","114","Kenya","511","Population totale","1","Population totale","2020","2020","1000 No","51985.78","X","Chiffre de sources internationales","Chiffre non officiel"
