Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","032","Argentina","6110","Value US$","22011","Gross National Income","2020","2020","million USD","375344.062728","X","Figure from international organizations",""
"MK","Macro Indicators","032","Argentina","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","8305.548716","X","Figure from international organizations",""
"MK","Macro Indicators","032","Argentina","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-12.744529","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","12641.698594","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","4372.939704","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-7.177995","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6110","Value US$","22011","Gross National Income","2020","2020","million USD","12445.447139","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","4305.053591","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-9.804527","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","2481.857123","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","23108.431738","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-26.913895","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6110","Value US$","22011","Gross National Income","2020","2020","million USD","2415.73626","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","22492.78411","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-25.495297","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","1435443.783359","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","55758.834562","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","4.200123","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6110","Value US$","22011","Gross National Income","2020","2020","million USD","1419342.180155","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","55133.378769","X","Figure from international organizations",""
"MK","Macro Indicators","036","Australia","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","5.41546","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","434397.601558","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","48691.613211","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.93823","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6110","Value US$","22011","Gross National Income","2020","2020","million USD","439547.216701","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","49268.833407","X","Figure from international organizations",""
"MK","Macro Indicators","040","Austria","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-0.851723","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","42693","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","4193.098815","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-11.377939","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6110","Value US$","22011","Gross National Income","2020","2020","million USD","42422.882353","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","4166.569174","X","Figure from international organizations",""
"MK","Macro Indicators","031","Azerbaijan","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-8.410559","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","9958.194343","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","25155.690026","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-23.49382","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6110","Value US$","22011","Gross National Income","2020","2020","million USD","9425.610295","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","23810.31367","X","Figure from international organizations",""
"MK","Macro Indicators","044","Bahamas","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-23.950289","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","34553.191489","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","23298.312555","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.608375","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6110","Value US$","22011","Gross National Income","2020","2020","million USD","32094.059439","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","21640.184184","X","Figure from international organizations",""
"MK","Macro Indicators","048","Bahrain","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-11.811465","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","373561.618851","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","2246.33829","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","6.892618","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6110","Value US$","22011","Gross National Income","2020","2020","million USD","389024.043928","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","2339.318499","X","Figure from international organizations",""
"MK","Macro Indicators","050","Bangladesh","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","6.936821","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","5168.344448","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","18347.110904","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.710309","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6110","Value US$","22011","Gross National Income","2020","2020","million USD","5095.897436","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","18089.931189","X","Figure from international organizations",""
"MK","Macro Indicators","052","Barbados","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-7.352997","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","61371.673345","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","6563.152698","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-4.717403","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6110","Value US$","22011","Gross National Income","2020","2020","million USD","58875.118002","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","6296.168387","X","Figure from international organizations",""
"MK","Macro Indicators","112","Belarus","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-5.799541","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","529694.473502","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","45900.30868","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.310141","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6110","Value US$","22011","Gross National Income","2020","2020","million USD","531671.614966","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","46071.636508","X","Figure from international organizations",""
"MK","Macro Indicators","056","Belgium","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-1.733262","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","2055.326783","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","5259.125646","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-14.4522","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6110","Value US$","22011","Gross National Income","2020","2020","million USD","1996.473088","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","5108.532088","X","Figure from international organizations",""
"MK","Macro Indicators","084","Belize","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-10.790678","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","15686.741894","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","1200.194266","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","9.006041","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6110","Value US$","22011","Gross National Income","2020","2020","million USD","15523.668027","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","1187.717468","X","Figure from international organizations",""
"MK","Macro Indicators","204","Benin","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","8.95917","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","6887.146767","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","106973.172113","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-7.224633","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6110","Value US$","22011","Gross National Income","2020","2020","million USD","6885.248958","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","106943.69479","X","Figure from international organizations",""
"MK","Macro Indicators","060","Bermuda","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-5.983699","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","2457.604338","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3191.669075","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.164891","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6110","Value US$","22011","Gross National Income","2020","2020","million USD","2314.749746","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3006.145077","X","Figure from international organizations",""
"MK","Macro Indicators","064","Bhutan","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-7.6367","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","36629.843805","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3099.942059","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.430237","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6110","Value US$","22011","Gross National Income","2020","2020","million USD","35765.385939","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3026.783972","X","Figure from international organizations",""
"MK","Macro Indicators","068","Bolivia (Plurinational State of)","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-10.430237","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","20226.03082","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","6130.308662","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.252637","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6110","Value US$","22011","Gross National Income","2020","2020","million USD","20113.915817","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","6096.327721","X","Figure from international organizations",""
"MK","Macro Indicators","070","Bosnia and Herzegovina","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-1.635409","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","14930.027227","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","6310.523794","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.577246","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6110","Value US$","22011","Gross National Income","2020","2020","million USD","14711.543707","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","6218.176645","X","Figure from international organizations",""
"MK","Macro Indicators","072","Botswana","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-7.006234","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","1476107.292148","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","7074.194058","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-21.202337","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6110","Value US$","22011","Gross National Income","2020","2020","million USD","1445311.20018","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","6926.604833","X","Figure from international organizations",""
"MK","Macro Indicators","076","Brazil","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-20.717736","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","1428.75","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","38475.00303","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-5.607711","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6110","Value US$","22011","Gross National Income","2020","2020","million USD","1303.809133","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","35110.453433","X","Figure from international organizations",""
"MK","Macro Indicators","092","British Virgin Islands","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-5.612483","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","12005.795925","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","26834.380877","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.865084","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6110","Value US$","22011","Gross National Income","2020","2020","million USD","12367.566766","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","27642.981706","X","Figure from international organizations",""
"MK","Macro Indicators","096","Brunei Darussalam","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","-10.576472","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","70550.638765","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","10175.105235","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","2.792523","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6110","Value US$","22011","Gross National Income","2020","2020","million USD","68001.720722","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","9807.489722","X","Figure from international organizations",""
"MK","Macro Indicators","100","Bulgaria","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","2.285611","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","17725.010546","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","825.237059","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","10.554586","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6110","Value US$","22011","Gross National Income","2020","2020","million USD","16949.484393","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","789.130286","X","Figure from international organizations",""
"MK","Macro Indicators","854","Burkina Faso","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","10.325443","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","3451.371638","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","273.548529","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","2.459167","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22011","Gross National Income","2020","2020","million USD","3470.317136","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","275.05011","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22011","Gross National Income","2020","2020","%","2.725951","X","Figure from international organizations",""
"MK","Macro Indicators","132","Cabo Verde","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","1821.565618","X","Figure from international organizations",""
"MK","Macro Indicators","132","Cabo Verde","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3539.223182","X","Figure from international organizations",""
"MK","Macro Indicators","132","Cabo Verde","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-19.119789","X","Figure from international organizations",""
"MK","Macro Indicators","132","Cabo Verde","6110","Value US$","22011","Gross National Income","2020","2020","million USD","1783.145438","X","Figure from international organizations",""
"MK","Macro Indicators","132","Cabo Verde","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3464.574436","X","Figure from international organizations",""
