Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","170","Colombia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","16023.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","170","Colombia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","64.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","174","Comoros","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","20.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","174","Comoros","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","3420.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.29","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","53.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","27.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","6406.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.21","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","87.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","52.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","22090","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.75","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","65.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","6161.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.03","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","104.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","66.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","31124","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.61","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","192","Cuba","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","93.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","192","Cuba","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","42.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","192","Cuba","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","104","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","57.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","44511.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.29","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","96.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","61.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","45917.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.91","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.38","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","29.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","1320.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.79","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","113.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","76.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","65686.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.92","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","74.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","14.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","5852.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.45","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","98.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","55.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","13617.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.32","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","78.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","40.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","19736.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.16","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","68.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","37.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","12904.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.27","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","92.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","28.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","15572.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.18","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","84.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","34.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","9801.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","18320.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.22","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","232","Eritrea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","109.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","76.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","41749.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.71","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","60.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","19.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","9308.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.04","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","77.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","7.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2553.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.75","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","79.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","37.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","11188.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.66","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","123.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","78.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","56368.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.98","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","121.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","79.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","50724.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.28","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","103.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","66.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","87.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","44.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","19666.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","266","Gabon","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.07","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","60.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","19.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2652.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.25","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","89.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","39.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","16856.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","110.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","73.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","60065.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.64","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","67.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","17.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","6354.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.17","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","105.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","64.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","30096.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","304","Greenland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","67560.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","304","Greenland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.91","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","95.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","58.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","13788.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.03","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","70.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","29.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","11376.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.42","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","57.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","13.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","3683.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.67","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","48","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","9.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2131.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.72","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","104.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","328","Guyana","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","49.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","328","Guyana","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","19482.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.14","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","48.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","332","Haiti","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","12.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","332","Haiti","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","3211.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.03","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","62.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","340","Honduras","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","24.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","340","Honduras","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","5672.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.45","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","92.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","348","Hungary","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","56","E","Estimated value",""
"FS","Suite of Food Security Indicators","348","Hungary","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","35937.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","0.84","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","352","Iceland","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","151.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","352","Iceland","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","107.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","352","Iceland","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","59801.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","352","Iceland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","1.37","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","356","India","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","69.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","356","India","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","17.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","356","India","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","7436.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","356","India","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.84","X","Figure from international organizations",""
